CNPJ_FUNDO,NOME_FUNDO,DATA,COTA,VARIACAO,CAPTACAO,RESGATE,PL,COTISTA
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-02-07,0.819204,-0.016806,0.0,43690.5,54118276.61,7334.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-02-06,0.833207,0.032797,0.0,19524.1,55087800.34,7340.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-02-05,0.806748,-0.039323,0.0,6863.45,53357360.54,7344.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-02-02,0.83977,-0.005175,0.0,21206.29,55548500.94,7347.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-02-01,0.844138,0.001337,0.0,29303.95,55858738.56,7350.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-31,0.843011,0.004164,0.0,162251.24,55813483.03,7353.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-30,0.839515,0.002273,0.0,19269.9,55743586.42,7360.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-29,0.837611,-0.007102,0.0,463155.55,55636387.54,7367.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-26,0.843602,0.021583,0.0,26304.13,56500776.06,7374.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-25,0.825779,-8.5e-05,0.0,12710.3,55332837.87,7383.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-24,0.825849,0.038646,0.0,55127.03,55350212.0,7388.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-23,0.795121,-0.03114,0.0,33546.88,53343809.45,7398.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-22,0.820677,-0.007396,0.0,152398.59,55092973.57,7406.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-19,0.826792,0.003021,0.0,89451.0,55657032.07,7412.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-18,0.824302,-0.020627,0.0,62850.69,55578578.53,7421.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-17,0.841663,0.025231,0.0,95465.95,56813335.21,7432.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-16,0.82095,-0.023077,0.0,84529.44,55508264.76,7438.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-15,0.840343,0.007595,0.0,29210.35,56906050.18,7447.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-12,0.834009,0.006897,0.0,3975.69,56506141.44,7453.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-11,0.828296,0.051359,0.0,38379.48,56123001.15,7458.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-10,0.787834,-0.003296,0.0,91225.32,53417967.49,7467.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-09,0.790439,0.003385,0.0,46503.9,53686083.1,7480.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-08,0.787772,0.019124,0.0,78846.14,53551264.4,7487.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-05,0.772989,-0.010964,0.0,39577.18,52623726.0,7495.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-04,0.781558,0.0414,0.0,32415.47,53247124.13,7501.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-03,0.750488,0.012231,0.0,48592.53,51161462.51,7509.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2018-01-02,0.74142,0.041772,0.0,3666.53,50591305.36,7519.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-29,0.711691,-9.4e-05,0.0,35864.81,48566249.88,7522.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-28,0.711758,0.001728,0.0,16178.86,48606654.05,7529.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-27,0.71053,0.004659,0.0,9777.24,48538970.04,7533.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-26,0.707235,0.003931,0.0,36836.0,48323616.6,7540.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-22,0.704466,0.001143,0.0,35249.63,48171079.07,7545.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-21,0.703662,0.012125,0.0,14041.74,48151352.18,7550.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-20,0.695232,0.026301,0.0,44312.04,47588320.26,7555.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-19,0.677415,0.004632,0.0,41523.46,46411924.0,7561.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-18,0.674292,-0.010961,0.0,3076.8,46239291.87,7568.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-15,0.681765,0.015727,0.0,49988.35,46754921.0,7571.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-14,0.671209,0.004524,0.0,60116.8,46080217.33,7574.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-13,0.668186,-0.01676,0.0,45163.62,45932502.65,7580.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-12,0.679576,0.007714,0.0,16833.52,46761408.7,7585.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-11,0.674374,0.017839,0.0,325824.28,46420151.7,7592.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-08,0.662555,0.015303,0.0,12767.47,45926729.75,7597.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-07,0.652569,-0.005447,0.0,18627.34,45247115.32,7604.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-06,0.656143,0.011892,0.0,8955.09,45513602.11,7609.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-05,0.648432,-0.022976,0.0,11797.02,44987621.31,7613.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-04,0.663681,0.020669,0.0,8612.22,46057600.28,7618.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-12-01,0.650241,0.012597,0.0,16267.09,45133372.69,7621.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-30,0.642152,-0.014121,0.0,89701.06,44587971.39,7623.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-29,0.65135,-0.011862,0.0,17530.72,45317615.13,7631.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-28,0.659169,-0.009913,0.0,12202.76,45879392.04,7634.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-27,0.665769,0.016243,0.0,399.55,46351045.34,7642.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-24,0.655128,-0.00471,0.0,64978.29,45610633.86,7643.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-23,0.658228,0.001573,0.0,2867.31,45891743.51,7646.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-22,0.657194,0.014126,0.0,7404.14,45822491.82,7649.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-21,0.64804,0.028756,0.0,19075.35,45191563.88,7653.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-20,0.629926,-9.4e-05,0.0,16176.47,43946945.23,7655.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-17,0.629985,0.022135,0.0,12174.2,43967213.54,7664.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-16,0.616342,0.027242,0.0,3174.75,43026988.63,7667.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-14,0.599997,-0.048572,0.0,1218.56,41888971.72,7670.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-13,0.630628,0.020999,0.0,47439.06,44028771.0,7672.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-10,0.617658,-0.008587,0.0,81006.37,43169697.4,7677.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-09,0.623008,-0.030058,0.0,11159.86,43625384.24,7683.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-08,0.642315,0.036912,0.0,4663.66,44988836.75,7685.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-07,0.61945,-0.0523,0.0,11193.43,43391838.65,7689.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-06,0.653635,0.02853,0.0,2059.97,45798236.07,7695.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-03,0.635504,0.003658,0.0,2935.33,44529853.42,7697.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-11-01,0.633188,-0.021259,0.0,2130.61,44370473.9,7700.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-31,0.646941,-0.007238,0.0,13263.22,45336406.29,7702.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-30,0.651658,-0.037208,0.0,24712.15,45680316.91,7706.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-27,0.676842,-0.029824,0.0,24518.1,47471358.03,7708.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-26,0.697649,-0.022467,0.0,948.42,48955981.53,7711.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-25,0.713683,-0.003065,0.0,38216.46,50082115.03,7712.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-24,0.715877,0.031421,0.0,19176.58,50274416.75,7722.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-23,0.694069,-0.021186,0.0,38105.7,48761440.16,7729.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-20,0.709092,0.000497,0.0,6010.65,49855786.05,7733.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-19,0.70874,0.018016,0.0,4226.02,49837044.62,7736.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-18,0.696197,0.001787,0.0,27939.79,48959238.56,7739.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-17,0.694955,-0.021027,0.0,34683.39,48899773.87,7746.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-16,0.709882,-0.005035,0.0,48161.85,49985508.26,7751.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-13,0.713474,0.042176,0.0,18189.65,50286891.52,7755.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-11,0.6846,-0.000593,0.0,13935.28,48269248.35,7760.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-10,0.685006,0.028493,0.0,20313.5,48311796.2,7767.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-09,0.666029,-0.010407,0.0,8157.41,46993113.78,7772.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-06,0.673033,-0.001445,0.0,14080.62,47495555.75,7777.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-05,0.674007,-0.0156,0.0,13488.58,47578381.9,7782.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-04,0.684688,0.015073,0.0,2078.69,48346119.18,7789.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-03,0.674521,0.058119,0.0,15630.23,47630205.03,7791.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-10-02,0.637472,0.006102,0.0,8922.4,45028888.67,7798.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-29,0.633606,0.024203,0.0,255.78,44764617.5,7801.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-28,0.618633,-0.025555,0.0,17849.52,43707027.53,7802.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-27,0.634857,-0.015579,0.0,14493.5,44871608.98,7804.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-26,0.644904,0.010441,0.0,151920.84,45596408.96,7807.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-25,0.63824,-0.058308,0.0,22386.76,45275622.35,7811.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-22,0.677759,-0.018311,0.0,28432.99,48102808.88,7817.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-21,0.690401,-0.009205,0.0,37749.39,49028993.38,7821.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-20,0.696815,-0.003814,0.0,32331.64,49522597.12,7828.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-19,0.699483,-0.017708,0.0,31959.06,49744713.63,7834.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-18,0.712093,0.02985,0.0,40137.02,50673960.96,7841.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-15,0.691453,0.019508,0.0,200118.14,49244160.16,7844.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-14,0.678222,-0.013573,0.0,62642.98,48498202.32,7848.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-13,0.687554,-0.008668,0.0,112728.05,49229021.88,7858.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-12,0.693566,-0.007511,0.0,193149.51,49773143.86,7865.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-11,0.698815,0.026913,0.0,2983.06,50344439.12,7873.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-08,0.680501,-0.028083,0.0,143370.73,49028015.16,7874.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-06,0.700164,0.019374,0.0,23635.59,50592151.84,7882.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-05,0.686857,-0.010793,0.0,151231.1,49653839.22,7891.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-04,0.694351,0.039634,0.0,6592.55,50348440.38,7902.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-09-01,0.66788,0.059871,0.0,4491.69,48435322.0,7904.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-31,0.630152,0.012261,0.0,36272.03,45703503.66,7905.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-30,0.622519,0.014369,0.0,44266.72,45185704.96,7912.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-29,0.613701,0.00212,0.0,12081.61,44589339.2,7916.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-28,0.612403,-0.001546,0.0,7918.32,44507087.07,7922.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-25,0.613351,-0.006314,0.0,50628.6,44583916.63,7925.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-24,0.617248,0.011033,0.0,38278.1,44918077.49,7937.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-23,0.610512,0.033171,0.0,100344.44,44465780.22,7944.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-22,0.590911,0.027198,0.0,30628.55,43135284.35,7951.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-21,0.575265,-0.010937,0.0,56600.52,42022966.27,7954.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-18,0.581626,0.004331,0.0,6337.96,42544882.89,7957.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-17,0.579118,-0.000888,0.0,7951.82,42367762.62,7960.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-16,0.579633,0.021913,0.0,9081.42,42413394.75,7965.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-15,0.567204,-0.01701,0.0,31863.33,41512780.25,7970.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-14,0.577019,-0.005237,0.0,46992.44,42263542.06,7978.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-11,0.580057,-0.00424,0.0,8560.01,42533282.7,7984.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-10,0.582527,0.003062,0.0,95084.9,42723055.33,7987.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-09,0.580749,-0.012889,0.0,30334.38,42687418.92,7991.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-08,0.588332,-0.000778,0.0,21926.96,43275496.78,7996.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-07,0.58879,0.042302,0.0,34424.92,43331198.32,8002.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-04,0.564894,0.01626,0.0,9985.08,41605597.11,8009.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-03,0.555856,-0.000676,0.0,13499.26,40949747.7,8016.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-02,0.556232,0.029276,0.0,64229.71,40990981.53,8025.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-08-01,0.540411,-0.003147,0.0,4949.76,39887425.94,8030.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-07-31,0.542117,0.006928,0.0,17872.69,40018311.81,8036.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2017-07-28,0.538387,0.006596,0.0,10605.67,39760727.12,8041.0
